gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2451681762	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35153944	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.84676	77.920345	89.0						2019-10-30T09:06:26	30	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	35153944		Bhalchandra Pujari	2019-11-01T04:09:28	CC_BY_NC_4_0	swanand kesari	swanand kesari			2021-08-17T21:18:54.477Z	StillImage	
2451680084	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35154040	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.83417	77.923933	31.0						2019-10-30T09:57:16	30	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	35154040		Bhalchandra Pujari	2019-11-01T06:00:59	CC_BY_NC_4_0	swanand kesari	swanand kesari			2021-08-17T21:19:02.610Z	StillImage	
2451665792	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35037505	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		KR		Chungcheongnam-do	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.795003	127.141105	681.0						2019-10-29T10:55:00	29	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	35037505		onidiras-iNaturalist	2019-10-29T04:57:52	CC_BY_NC_4_0	onidiras-iNaturalist	onidiras-iNaturalist			2021-08-17T21:46:14.204Z	StillImage	COORDINATE_ROUNDED
2451655328	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35001652	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Tai Po	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.405053	114.280779							2019-10-27T18:31:00	27	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	35001652		sk2	2019-10-28T09:31:03	CC_BY_NC_4_0	sk2	sk2			2021-08-17T21:46:22.873Z	StillImage	COORDINATE_ROUNDED
2451598645	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34618815	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Sai Kung	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.326047	114.263522	1.0						2019-10-19T19:51:00	19	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34618815		sk2	2019-10-20T07:27:59	CC_BY_NC_4_0	sk2	sk2			2021-08-17T21:46:22.526Z	StillImage	COORDINATE_ROUNDED
2451598369	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34577703	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		JP		Gunma	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.325001	138.887497							2019-10-16T07:54:27	16	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34577703		Takaaki Hattori	2019-10-20T07:20:29	CC_BY_NC_4_0	Samantha Leigh	Samantha Leigh			2021-08-17T21:45:56.239Z	StillImage	COORDINATE_ROUNDED
2451598234	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34551186	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		West Bengal	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.231269	87.078388	2323.0						2019-10-03T20:11:00	3	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34551186		Aniruddha Singhamahapatra	2019-10-18T19:53:24	CC_BY_NC_4_0	Aniruddha Singhamahapatra	Aniruddha Singhamahapatra			2021-08-17T21:18:59.516Z	StillImage	COORDINATE_ROUNDED
2451597562	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34416014	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		ID		Sumatera Barat	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-1.136107	100.366877	212.0						2019-07-09T23:34:00	9	7	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34416014		Nadège Lanau	2019-10-15T17:24:00	CC_BY_NC_4_0	Nadège Lanau	Nadège Lanau			2021-08-17T21:18:49.699Z	StillImage	
2451595465	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33939841	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		KR		Chungcheongnam-do	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.789632	127.133587	192.0						2019-10-06T16:53:00	6	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33939841		onidiras-iNaturalist	2019-10-06T08:54:26	CC_BY_NC_4_0	onidiras-iNaturalist	onidiras-iNaturalist			2021-08-17T21:46:16.353Z	StillImage	COORDINATE_ROUNDED
2451594949	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33785682	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		JP		Okinawa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	24.488204	124.118292	30069.0						2019-05-24T20:10:00	24	5	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33785682		Takaaki Hattori	2019-10-03T04:38:54	CC_BY_NC_4_0	Takaaki Hattori	Takaaki Hattori			2021-08-17T21:18:50.122Z	StillImage	COORDINATE_ROUNDED
2451593908	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33428817	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Kwai Tsing	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.354884	114.135933	23.0						2019-09-25T22:36:20	25	9	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33428817		Tim Woodward	2019-09-26T15:10:57	CC_BY_NC_4_0	Tim Woodward	Tim Woodward			2021-08-17T21:46:13.617Z	StillImage	COORDINATE_ROUNDED
2451593706	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33358930	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Kwun Tong	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.290622	114.242086							2019-09-24T19:58:00	24	9	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33358930		sk2	2019-09-25T06:18:03	CC_BY_NC_4_0	sk2	sk2			2021-08-17T21:18:50.310Z	StillImage	COORDINATE_ROUNDED
2451593502	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33255951	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		JP		Okinawa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.857153	128.254529	31.0						2019-06-22T21:59:00	22	6	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33255951		Takaaki Hattori	2019-09-23T13:40:33	CC_BY_NC_4_0	Takaaki Hattori	Takaaki Hattori			2021-08-17T21:46:20.791Z	StillImage	COORDINATE_ROUNDED
2451593325	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33166930	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		KR		Chungcheongnam-do	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.837345	127.135165	63.0						2016-09-22T09:42:00	22	9	2016	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33166930		onidiras-iNaturalist	2019-09-22T00:43:38	CC_BY_NC_4_0	onidiras-iNaturalist	onidiras-iNaturalist			2021-08-17T21:46:21.927Z	StillImage	COORDINATE_ROUNDED
2451593138	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33104118	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Islands	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.266498	113.941751	15005.0						2019-09-20T13:53:00	20	9	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33104118		Kit Law	2019-09-21T00:38:41	CC_BY_NC_4_0	Kit Law	Kit Law			2021-08-17T21:45:34.506Z	StillImage	COORDINATE_ROUNDED
2451592893	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33000466	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Sha Tin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.383666	114.197024	1373.0						2019-09-19T00:00:00	19	9	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33000466		Alan Kwok / Ada Tai	2019-09-19T10:40:19	CC_BY_NC_4_0	Alan Kwok / Ada Tai	Alan Kwok / Ada Tai			2021-08-17T21:44:59.283Z	StillImage	COORDINATE_ROUNDED
2451592890	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32992699	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW		Taichung	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	24.206252	120.820174	203.0						2019-05-21T14:50:00	21	5	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	32992699		羅忠良	2019-09-20T05:00:41	CC_BY_NC_4_0	羅忠良	羅忠良			2021-08-17T21:18:48.174Z	StillImage	COORDINATE_ROUNDED
2451590950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32151492	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Assam	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	24.43202	92.330689	183.0						2019-08-30T19:22:00	30	8	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	32151492		Rejoice Gassah	2019-09-05T10:08:48	CC_BY_NC_4_0	Rejoice Gassah	Rejoice Gassah			2021-08-17T21:46:17.438Z	StillImage	COORDINATE_ROUNDED
2451590076	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31716728	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		ID		Sumatera Barat	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-1.136107	100.366877	212.0						2019-03-19T21:37:00	19	3	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	31716728		Nadège Lanau	2019-08-29T09:03:56	CC_BY_NC_4_0	Nadège Lanau	Nadège Lanau			2021-08-17T22:11:00.246Z	StillImage	
2451589260	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31182243	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Tuen Mun	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.396214	113.977121	185.0						2019-08-14T22:36:29	14	8	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	31182243		Manoj Samuel Grg	2019-08-20T16:01:04	CC_BY_NC_4_0	Manoj Samuel Grg	Manoj Samuel Grg			2021-08-17T21:18:50.038Z	StillImage	
2451586766	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29490780	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		JP		Okinawa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.249293	127.77423	100.0						2009-10-10T12:21:00	10	10	2009	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	29490780		Takaaki Hattori	2019-07-25T03:21:31	CC_BY_NC_4_0	Takaaki Hattori	Takaaki Hattori			2021-08-17T21:18:41.890Z	StillImage	COORDINATE_ROUNDED
2451586568	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29304377	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW		Taipei	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.053834	121.09019	17.0						2019-07-22T16:01:03	22	7	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	29304377		花跳	2019-07-22T08:04:59	CC_BY_NC_4_0	花跳	花跳			2021-08-17T21:18:41.213Z	StillImage	COORDINATE_ROUNDED
2451584050	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27157284	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		CN		Zhejiang	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.805356	121.794225	800.0						2011-07-24T20:32:00	24	7	2011	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	27157284		黄秦	2019-06-17T15:42:32	CC_BY_4_0	黄秦	黄秦			2021-08-17T21:18:39.184Z		COORDINATE_ROUNDED
2447979093	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35039574	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Uttarakhand	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.284124	77.97359	132.0						2019-10-29T10:17:26	29	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	35039574		Dinesh Singh Pundir	2019-10-29T07:22:40	CC_BY_NC_4_0	Dinesh Singh Pundir	Dinesh Singh Pundir			2021-08-17T21:18:53.742Z	StillImage	COORDINATE_ROUNDED
2447979009	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35042432	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		Uttarakhand	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.283832	77.973228	263.0						2019-10-29T22:10:13	29	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	35042432		Dinesh Singh Pundir	2019-10-29T11:28:49	CC_BY_NC_4_0	Dinesh Singh Pundir	Dinesh Singh Pundir			2021-08-17T22:10:58.552Z	StillImage	COORDINATE_ROUNDED
2447970277	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35005137	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW		Taiwan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.953589	120.894924							2019-10-27T14:17:00	27	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	35005137		利承拔	2019-10-28T12:47:40	CC_BY_NC_4_0	利承拔	利承拔			2021-08-17T22:11:01.516Z	StillImage	COORDINATE_ROUNDED
2446769407	dde7e62b-68eb-4a3c-b3d4-f7e4c1cf094a	NSMK-IN-180201393	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guen?e, 1854)		KR	제주특별자치도 제주시 추자면 영흥리 상추자도(최영장군 정자)		PRESENT		eb07eeb0-3db9-11d9-8439-b8a03c50a862	33.964685	126.295847							2018-09-05T00:00:00	5	9	2018	1890320	1890320	PRESERVED_SPECIMEN	NSMK	IN	NSMK-IN-180201393		Hwang Jung Ho		CC_BY_NC_4_0					2021-05-26T01:02:52.320Z		GEODETIC_DATUM_ASSUMED_WGS84
2446767786	dde7e62b-68eb-4a3c-b3d4-f7e4c1cf094a	NSMK-IN-180201068	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guen?e, 1854)		KR	전남 순천시 송광면 굴목재길(장안리) 35 (봉산황토민박 조계산)		PRESENT		eb07eeb0-3db9-11d9-8439-b8a03c50a862	34.970381	127.294511							2018-08-28T00:00:00	28	8	2018	1890320	1890320	PRESERVED_SPECIMEN	NSMK	IN	NSMK-IN-180201068		Hwang Jung Ho		CC_BY_NC_4_0					2021-05-26T01:02:52.484Z		GEODETIC_DATUM_ASSUMED_WGS84
2446767535	dde7e62b-68eb-4a3c-b3d4-f7e4c1cf094a	NSMK-IN-180201069	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guen?e, 1854)		KR	전남 순천시 송광면 굴목재길(장안리) 35 (봉산황토민박 조계산)		PRESENT		eb07eeb0-3db9-11d9-8439-b8a03c50a862	34.970381	127.294511							2018-08-28T00:00:00	28	8	2018	1890320	1890320	PRESERVED_SPECIMEN	NSMK	IN	NSMK-IN-180201069		Hwang Jung Ho		CC_BY_NC_4_0					2021-05-26T01:02:52.484Z		GEODETIC_DATUM_ASSUMED_WGS84
2446767510	dde7e62b-68eb-4a3c-b3d4-f7e4c1cf094a	NSMK-IN-180201394	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis (Guen?e, 1854)		KR	제주특별자치도 제주시 추자면 영흥리 상추자도(최영장군 정자)		PRESENT		eb07eeb0-3db9-11d9-8439-b8a03c50a862	33.964685	126.295847							2018-09-04T00:00:00	4	9	2018	1890320	1890320	PRESERVED_SPECIMEN	NSMK	IN	NSMK-IN-180201394		Hwang Jung Ho		CC_BY_NC_4_0					2021-05-26T01:02:52.320Z		GEODETIC_DATUM_ASSUMED_WGS84
2445104741	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34672939	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		West Bengal	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.198727	88.202288	4199.0						2019-10-13T00:00:00	13	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34672939		Saumen Pal	2019-10-21T03:15:42	CC_BY_NC_4_0	Saumen Pal	Saumen Pal			2021-08-17T21:46:35.871Z	StillImage	
2445084200	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34770440	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Tuen Mun	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.39083	113.972513	7862.0						2019-10-21T10:49:00	21	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34770440		Kit Law	2019-10-23T05:17:41	CC_BY_NC_4_0	Kit Law	Kit Law			2021-08-17T21:18:52.693Z	StillImage	COORDINATE_ROUNDED
2445052658	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34551224	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		West Bengal	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.231269	87.078388	2323.0						2019-10-03T21:00:00	3	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34551224		Aniruddha Singhamahapatra	2019-10-18T19:53:46	CC_BY_NC_4_0	Aniruddha Singhamahapatra	Aniruddha Singhamahapatra			2021-08-17T21:18:48.232Z	StillImage	COORDINATE_ROUNDED
2445030384	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34770881	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		HK		Wan Chai	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.258759	114.19107	8284.0						2019-10-22T14:22:00	22	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34770881		Kit Law	2019-10-23T05:31:32	CC_BY_NC_4_0	Kit Law	Kit Law			2021-08-17T21:45:56.287Z	StillImage	COORDINATE_ROUNDED
2432156667	f3f25fcf-2930-4cf1-a495-6b31d7fa0252	A37-20190710-123	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		TW	東澳-2		PRESENT	1	7c07cec1-2925-443c-81f1-333e4187bdea	24.53687	121.83858							2019-07-10T00:00:00	10	7	2019	1890320	1890320	PRESERVED_SPECIMEN	tesri				施禮正		CC_BY_4_0					2021-06-16T02:27:06.919Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2429625427	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34499115	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		NCT of Delhi	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.594444	77.2454	197.0						2019-10-17T10:11:00	17	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34499115		saydelah	2019-10-17T16:02:16	CC_BY_4_0	saydelah	saydelah			2021-08-17T21:45:56.131Z	StillImage	COORDINATE_ROUNDED
2429557341	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34240201	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		IN		NCT of Delhi	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.530907	77.180149	1534.0						2019-10-12T08:38:00	12	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	34240201		saydelah	2019-10-12T10:51:20	CC_BY_4_0	saydelah	saydelah			2021-08-17T21:18:57.792Z	StillImage	COORDINATE_ROUNDED
2429379631	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33882848	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cnaphalocrocis	Cnaphalocrocis medinalis		SPECIES	Cnaphalocrocis medinalis Guenée, 1854	Cnaphalocrocis medinalis		KR		Jeollabuk-do	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.877666	127.770938	3678.0						2019-10-04T10:15:00	4	10	2019	1890320	1890320	HUMAN_OBSERVATION	iNaturalist	Observations	33882848		onidiras-iNaturalist	2019-10-05T10:18:27	CC_BY_NC_4_0	onidiras-iNaturalist	onidiras-iNaturalist			2021-08-17T21:18:50.799Z	StillImage	COORDINATE_ROUNDED
